"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"04-JAN-2012","GSS","GSS Infotech Limited","GULAB SHRIMAL","BUY","1,50,000","44.63","-"
"04-JAN-2012","ITI","ITI Ltd.","RAM MURTI KUNDRA","BUY","1,23,502","21.29","-"
"04-JAN-2012","ITI","ITI Ltd.","RAM MURTI KUNDRA","SELL","1,23,502","21.05","-"
"04-JAN-2012","STAN","Standard Chartered PLC","MACQUARIE BANK LIMITED","BUY","14,50,000","82.50","-"
"04-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","6,61,759","177.52","-"
"04-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","6,61,759","176.40","-"
"04-JAN-2012","STCINDIA","The State Trading Corpn","GENUINE STOCK BROKERS PVT LTD","SELL","3,29,434","178.98","-"
"04-JAN-2012","STCINDIA","The State Trading Corpn","GENUINE STOCK BROKERS PVT LTD","BUY","3,29,434","178.92","-"
"05-JAN-2012","GSS","GSS Infotech Limited","CLOVER TECHNOLOGIES PVT LTD","BUY","79,097","40.89","-"
"05-JAN-2012","JKPAPER","JK Paper Limited","AXIS BANK LTD.","SELL","7,00,000","35.37","-"
"05-JAN-2012","NEHAINT","Neha International Ltd","PUMARTH PROPERTIES AND HOLDINGS PRIVATE LIMITED","BUY","1,01,400","34.60","-"
"05-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","3,42,944","189.69","-"
"05-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","3,42,944","189.66","-"
"05-JAN-2012","UTVSOF","UTV Software Communicatio","UNILAZER EXPORTS AND MANAGEMENT CONSULTANTS LTD","BUY","18,15,593","992.00","-"
"05-JAN-2012","UTVSOF","UTV Software Communicatio","UNILAZER HONGKONG LIMITED","SELL","18,15,593","992.00","-"
"06-JAN-2012","AARTIIND","Aarti Industries Ltd.","DILESH ROADLINES PVTLTD","SELL","4,80,773","47.75","-"
"06-JAN-2012","AARTIIND","Aarti Industries Ltd.","HETAL GOGRI GALA","BUY","4,80,773","47.75","-"
"06-JAN-2012","JISLDVREQS","Jain DVR Equity Shares","MORGAN STANLEY ASIA (SINGAPORE) PTE","BUY","1,06,524","35.00","-"
"06-JAN-2012","ORIENTPPR","Orient Paper & Ind Ltd","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","18,37,000","47.00","-"
"06-JAN-2012","RKDL","Ravi Kumar Distilleries","RAVIKUMAR RAMALINGAM","BUY","2,90,000","16.21","-"
"06-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","3,78,354","199.93","-"
"06-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","3,78,517","199.84","-"
"06-JAN-2012","VARDMNPOLY","Vardhman Polytex Limited","RANGOLI COMMODEAL PVT LTD","SELL","1,20,608","77.08","-"
"09-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","NITIN BABAJI PALANDE","BUY","1,36,962","26.65","-"
"09-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","NITIN BABAJI PALANDE","SELL","2,06,755","25.52","-"
"09-JAN-2012","EVERONN","Everonn Education Limited","BP FINTRADE PRIVATE LIMITED","SELL","1,30,052","390.95","-"
"09-JAN-2012","EVERONN","Everonn Education Limited","BP FINTRADE PRIVATE LIMITED","BUY","1,35,602","391.79","-"
"09-JAN-2012","HEIDELBERG","HeidelbergCement (I) Ltd","SBI MUTUAL FUND AC A  MASTER","SELL","18,50,000","27.95","-"
"09-JAN-2012","HEIDELBERG","HeidelbergCement (I) Ltd","SBI MUTUAL FUND AC A  MASTER","BUY","18,50,000","27.95","-"
"09-JAN-2012","ITI","ITI Ltd.","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","BUY","1,23,427","24.64","-"
"09-JAN-2012","ITI","ITI Ltd.","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","SELL","1,61,185","24.43","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","BERKELEY SECURITIES LIMITED","BUY","66,021","106.76","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","BERKELEY SECURITIES LIMITED","SELL","66,021","106.99","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","1,03,263","107.89","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","1,03,263","108.32","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","QUADEYE SECURITIES PRIVATE LIMITED","SELL","80,837","107.62","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","QUADEYE SECURITIES PRIVATE LIMITED","BUY","80,837","107.41","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","SELL","1,13,592","108.78","-"
"09-JAN-2012","KALINDEE","Kalindee Rail Nirman (Eng","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","BUY","1,19,726","108.62","-"
"09-JAN-2012","RANKLIN","Ranklin Solutions Limited","GOPALA KRISHNA BONAM","SELL","50,000","11.61","-"
"09-JAN-2012","RANKLIN","Ranklin Solutions Limited","MADHAVI LATHA ALLURI","SELL","22,500","11.62","-"
"09-JAN-2012","RANKLIN","Ranklin Solutions Limited","MADHAVI LATHA ALLURI","BUY","43,000","11.60","-"
"09-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","3,14,717","226.28","-"
"09-JAN-2012","STCINDIA","The State Trading Corpn","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","3,14,752","226.23","-"
"09-JAN-2012","THEBYKE","The Byke Hospitality Ltd","SUNITA MODI","SELL","1,00,000","101.42","-"
"10-JAN-2012","AARTIIND","Aarti Industries Ltd.","DHANVANTI VALLABHJI GOGRI","SELL","4,35,494","49.00","-"
"10-JAN-2012","AARTIIND","Aarti Industries Ltd.","JAYA CHANDRAKANT GOGRI","BUY","4,35,494","49.00","-"
"10-JAN-2012","ABGSHIP","ABG Shipyard Limited","BAKULESH TRAMBAKLAL SHAH","SELL","6,00,000","392.90","-"
"10-JAN-2012","APTECHT","Aptech Limited","BHAVANI PORTFOLIO PRIVATE LTD","BUY","2,50,000","89.98","-"
"10-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","MUKESH KHIMCHAND GANDHI","BUY","25,000","28.00","-"
"10-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","MUKESH KHIMCHAND GANDHI","SELL","1,25,000","26.03","-"
"10-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","NITIN BABAJI PALANDE","BUY","1,83,195","27.69","-"
"10-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","NITIN BABAJI PALANDE","SELL","1,83,195","27.25","-"
"10-JAN-2012","EVERONN","Everonn Education Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","2,37,166","442.81","-"
"10-JAN-2012","EVERONN","Everonn Education Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","2,37,166","441.86","-"
"10-JAN-2012","EVERONN","Everonn Education Limited","R.M. SHARE TRADING PVT LTD","SELL","1,07,533","447.41","-"
"10-JAN-2012","EVERONN","Everonn Education Limited","R.M. SHARE TRADING PVT LTD","BUY","1,07,533","445.86","-"
"10-JAN-2012","GSS","GSS Infotech Limited","GULAB SHRIMAL","SELL","1,00,000","38.40","-"
"10-JAN-2012","ICRA","ICRA Limited","IDFC MUTUAL FUND","SELL","2,25,000","800.00","-"
"10-JAN-2012","ICRA","ICRA Limited","RELIANCE MUTUAL FUND","BUY","2,00,000","800.00","-"
"10-JAN-2012","KERNEX","Kernex Microsystems (Indi","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","69,056","78.92","-"
"10-JAN-2012","KERNEX","Kernex Microsystems (Indi","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","69,056","78.75","-"
"10-JAN-2012","MAHLIFE","Mahindra Lifespace DevLtd","AMANSA INVESTMENTS LTD","BUY","3,70,000","250.00","-"
"10-JAN-2012","RANKLIN","Ranklin Solutions Limited","MADHAVI LATHA ALLURI","SELL","30,000","11.64","-"
"10-JAN-2012","RANKLIN","Ranklin Solutions Limited","MADHAVI LATHA ALLURI","BUY","40,000","12.00","-"
"10-JAN-2012","RIIL","Reliance Indl Infra Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","81,945","360.41","-"
"10-JAN-2012","RIIL","Reliance Indl Infra Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","81,945","361.53","-"
"10-JAN-2012","RIIL","Reliance Indl Infra Ltd","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","SELL","83,558","377.38","-"
"10-JAN-2012","RIIL","Reliance Indl Infra Ltd","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","BUY","84,899","375.06","-"
"11-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","PUNAMRAJ CONSTRUWELL PRIVATE LIMITED","BUY","1,23,437","29.68","-"
"11-JAN-2012","EVERONN","Everonn Education Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","1,21,408","450.24","-"
"11-JAN-2012","EVERONN","Everonn Education Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","1,21,408","451.25","-"
"11-JAN-2012","HDIL","Housing Development and I","GENUINE STOCK BROKERS PVT LTD","SELL","22,54,666","69.50","-"
"11-JAN-2012","HDIL","Housing Development and I","GENUINE STOCK BROKERS PVT LTD","BUY","22,54,666","69.46","-"
"11-JAN-2012","ISFT","Intrasoft Tech. Ltd","GOVERDHAN EXPORTS Ltd.","BUY","1,00,943","53.50","-"
"11-JAN-2012","ISFT","Intrasoft Tech. Ltd","SSL CONSOLIDATED LTD","SELL","1,00,000","53.50","-"
"11-JAN-2012","KSOILS","K S Oils Limited","AMBIT SECURITIES BROKING PVT. LTD.","SELL","56,28,046","7.13","-"
"11-JAN-2012","KSOILS","K S Oils Limited","AMBIT SECURITIES BROKING PVT. LTD.","BUY","57,86,485","7.13","-"
"11-JAN-2012","LOVABLE","Lovable Lingerie Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","1,47,433","356.27","-"
"11-JAN-2012","LOVABLE","Lovable Lingerie Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","1,47,502","357.04","-"
"11-JAN-2012","LOVABLE","Lovable Lingerie Ltd","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","SELL","89,201","353.11","-"
"11-JAN-2012","LOVABLE","Lovable Lingerie Ltd","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","BUY","1,17,971","353.51","-"
"11-JAN-2012","LOVABLE","Lovable Lingerie Ltd","VORA FINANCIAL SERVICES PRIVATELIMITED","SELL","71,706","362.64","-"
"11-JAN-2012","LOVABLE","Lovable Lingerie Ltd","VORA FINANCIAL SERVICES PRIVATELIMITED","BUY","1,43,506","370.78","-"
"11-JAN-2012","PRAKASHCON","Prakash Constrowell Ltd","NITIN BABAJI PALANDE","BUY","64,963","246.74","-"
"11-JAN-2012","PRAKASHCON","Prakash Constrowell Ltd","NITIN BABAJI PALANDE","SELL","76,091","241.17","-"
"11-JAN-2012","RIIL","Reliance Indl Infra Ltd","CHANDARANA INTERMEDIARIES BROKERS P. LTD","SELL","1,04,637","437.98","-"
"11-JAN-2012","RIIL","Reliance Indl Infra Ltd","CHANDARANA INTERMEDIARIES BROKERS P. LTD","BUY","1,04,637","437.16","-"
"11-JAN-2012","RIIL","Reliance Indl Infra Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","2,17,361","431.47","-"
"11-JAN-2012","RIIL","Reliance Indl Infra Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","2,17,361","430.63","-"
"11-JAN-2012","RIIL","Reliance Indl Infra Ltd","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","BUY","73,267","436.77","-"
"11-JAN-2012","RIIL","Reliance Indl Infra Ltd","SHREE NAMAN SECURITIES & FINANCE PVT. LTD","SELL","78,336","434.43","-"
"11-JAN-2012","USHERAGRO","Usher Agro Ltd","JM FINANCIAL PRODUCTS PVT LTD","SELL","2,91,431","35.10","-"
"11-JAN-2012","USHERAGRO","Usher Agro Ltd","JM FINANCIAL PRODUCTS PVT LTD","BUY","2,91,431","36.64","-"
"12-JAN-2012","AKZOINDIA","Akzo Nobel India Limited","BAJAJ ALLIANZ LIFE INSURANCE COMPANY LTD","SELL","4,00,000","845.00","-"
"12-JAN-2012","AKZOINDIA","Akzo Nobel India Limited","ICICI SECURITIES LIMITED","BUY","9,59,045","844.96","-"
"12-JAN-2012","ATLASCYCLE","Atlas Cycles (Haryana) Lt","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","19,256","326.51","-"
"12-JAN-2012","ATLASCYCLE","Atlas Cycles (Haryana) Lt","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","19,256","327.33","-"
"12-JAN-2012","CAROLINFO","Carol Info Services Limit","PAT Financial Consultants Pvt  Ltd","BUY","2,23,325","165.89","-"
"12-JAN-2012","DCB","Development Credit Bank L","PACE STOCK BROKING SERVICES PRIVATE LIMITED","SELL","13,82,577","40.61","-"
"12-JAN-2012","DCB","Development Credit Bank L","PACE STOCK BROKING SERVICES PRIVATE LIMITED","BUY","14,32,473","40.61","-"
"12-JAN-2012","GSS","GSS Infotech Limited","BEAUMARIS INVESTMENTS LIMITED","BUY","5,90,000","41.90","-"
"12-JAN-2012","GSS","GSS Infotech Limited","YERRAMSETTI RAMESH","SELL","5,90,000","41.90","-"
"12-JAN-2012","LOVABLE","Lovable Lingerie Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","1,33,771","373.49","-"
"12-JAN-2012","LOVABLE","Lovable Lingerie Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","1,33,771","374.86","-"
"12-JAN-2012","ONELIFECAP","Onelife Cap Advisors Ltd","AFFLUENCE FINCON SERVICE PRIVATE LIMITED","BUY","90,000","227.00","-"
"12-JAN-2012","ONELIFECAP","Onelife Cap Advisors Ltd","JAYANTKUMAR AND CO","SELL","90,000","227.00","-"
"12-JAN-2012","RIIL","Reliance Indl Infra Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","1,70,685","433.71","-"
"12-JAN-2012","RIIL","Reliance Indl Infra Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","1,70,685","432.98","-"
"13-JAN-2012","BEDMUTHA","Bedmutha Indust Ltd","MOHINI BUILDCON PRIVATE LIMITED","BUY","1,43,482","30.77","-"
"13-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","CUBASEAL METALS PRIVATE LIMITED","SELL","73,300","9.00","-"
"13-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","CUBEX SECURITIES LIMITED","BUY","63,400","9.00","-"
"13-JAN-2012","DCB","Development Credit Bank L","PACE STOCK BROKING SERVICES PRIVATE LIMITED","SELL","11,51,339","41.37","-"
"13-JAN-2012","DCB","Development Credit Bank L","PACE STOCK BROKING SERVICES PRIVATE LIMITED","BUY","12,13,443","41.12","-"
"13-JAN-2012","HOCL","Hindustan Org Chem Ltd","ARCADIA SHARE & STOCK BROKERS PRIVATE LIMITED","BUY","4,03,143","23.52","-"
"13-JAN-2012","HOCL","Hindustan Org Chem Ltd","ARCADIA SHARE & STOCK BROKERS PRIVATE LIMITED","SELL","4,66,927","24.13","-"
"13-JAN-2012","KSOILS","K S Oils Limited","AMBIT SECURITIES BROKING PVT. LTD.","SELL","21,37,240","7.36","-"
"13-JAN-2012","KSOILS","K S Oils Limited","AMBIT SECURITIES BROKING PVT. LTD.","BUY","23,18,564","7.37","-"
"13-JAN-2012","LOVABLE","Lovable Lingerie Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","85,481","375.63","-"
"13-JAN-2012","LOVABLE","Lovable Lingerie Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","85,481","375.67","-"
"13-JAN-2012","ZEELEARN","Zee Learn Limited","DELGRADA LIMITED","SELL","20,00,000","15.25","-"
"13-JAN-2012","ZEELEARN","Zee Learn Limited","ESSEL MEDIA VENTURES PRIVATE LIMITED","BUY","20,00,000","15.25","-"
"16-JAN-2012","ARSSINFRA","ARSS Infra Proj. Ltd","SARAVANA SECURITIES  D.SATHYAMOORTHI","BUY","2,00,000","121.75","-"
"16-JAN-2012","ARSSINFRA","ARSS Infra Proj. Ltd","SARAVANA STOCKS INVT. P LTD.","SELL","2,00,000","121.75","-"
"16-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","ANSI BAI","SELL","2,46,600","9.50","-"
"16-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","BHAWARI BAI BHANDARI","SELL","1,21,780","9.50","-"
"16-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","CUBEX SECURITIES LIMITED","BUY","12,15,730","9.50","-"
"16-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","MEGA CYBER TECH LIMITED","SELL","4,36,000","9.50","-"
"16-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","RANJILA BHANDARI","SELL","1,35,800","9.50","-"
"16-JAN-2012","CUBEXTUB","Cubex Tubings Ltd","UMRAOMAL BHANDARI","SELL","2,55,450","9.50","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","AJAY ASSET MANAGEMENT PRIVATE LIMITED","SELL","1,39,099","291.54","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","AJAY ASSET MANAGEMENT PRIVATE LIMITED","BUY","1,40,099","289.63","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","CHANDARANA INTERMEDIARIES BROKERS P. LTD","BUY","1,86,933","289.96","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","CHANDARANA INTERMEDIARIES BROKERS P. LTD","SELL","1,86,958","290.56","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","4,86,717","288.48","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","4,86,717","289.31","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","DINESH MUNJAL","SELL","1,27,057","294.27","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","DINESH MUNJAL","BUY","1,27,057","293.97","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","ESTEE ADVISORS PVT LTD","BUY","1,29,882","292.53","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","ESTEE ADVISORS PVT LTD","SELL","1,29,882","292.70","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","GENUINE STOCK BROKERS PVT LTD","SELL","1,69,249","286.75","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","GENUINE STOCK BROKERS PVT LTD","BUY","1,69,249","286.40","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","QUADEYE SECURITIES PRIVATE LIMITED","SELL","1,45,907","290.59","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","QUADEYE SECURITIES PRIVATE LIMITED","BUY","1,45,907","290.06","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","R.M. SHARE TRADING PVT LTD","SELL","1,43,204","293.84","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","R.M. SHARE TRADING PVT LTD","BUY","1,43,204","292.76","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","RAJASTHAN GLOBAL SECURITIES LTD","SELL","1,07,715","276.54","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","URMILA DOSHI","BUY","1,70,161","291.47","-"
"16-JAN-2012","EVERONN","Everonn Education Limited","URMILA DOSHI","SELL","1,70,161","292.54","-"
"16-JAN-2012","GSS","GSS Infotech Limited","BP FINTRADE PRIVATE LIMITED","BUY","50,652","46.59","-"
"16-JAN-2012","GSS","GSS Infotech Limited","BP FINTRADE PRIVATE LIMITED","SELL","75,068","46.49","-"
"16-JAN-2012","ZEELEARN","Zee Learn Limited","DELGRADA LIMITED","SELL","25,00,017","15.30","-"
"16-JAN-2012","ZEELEARN","Zee Learn Limited","ESSEL MEDIA VENTURES PRIVATE LIMITED","BUY","25,00,000","15.30","-"
"17-JAN-2012","ALCHEM","Alchemist Ltd","BP FINTRADE PRIVATE LIMITED","SELL","1,17,936","56.31","-"
"17-JAN-2012","ALCHEM","Alchemist Ltd","BP FINTRADE PRIVATE LIMITED","BUY","1,41,176","54.93","-"
"17-JAN-2012","ALCHEM","Alchemist Ltd","MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","59,394","56.92","-"
"17-JAN-2012","ALCHEM","Alchemist Ltd","MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","69,398","54.97","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","CHANDARANA INTERMEDIARIES BROKERS P. LTD","BUY","51,781","779.36","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","CHANDARANA INTERMEDIARIES BROKERS P. LTD","SELL","51,781","777.78","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","74,730","763.20","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","74,730","763.37","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","DINESH MUNJAL","SELL","31,267","787.72","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","DINESH MUNJAL","BUY","31,267","787.37","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","EXCEL MERCANTILE PRIVATE LIMITED","SELL","26,529","781.55","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","EXCEL MERCANTILE PRIVATE LIMITED","BUY","26,529","781.00","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","GOVINDA SHARE & SECU PVT LTD","SELL","21,462","791.07","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","GOVINDA SHARE & SECU PVT LTD","BUY","22,962","786.29","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","16,867","766.99","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","16,867","765.82","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","MARWADI SHARES AND FINANCE LIMITED","SELL","16,143","784.38","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","MARWADI SHARES AND FINANCE LIMITED","BUY","16,143","784.34","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","NIKON FINLEASE PVT. LTD","SELL","24,575","768.37","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","NIKON FINLEASE PVT. LTD","BUY","24,575","767.53","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","QUADEYE SECURITIES PRIVATE LIMITED","SELL","20,581","775.00","-"
"17-JAN-2012","AMRUTANJAN","Amrutajan Health Ltd","QUADEYE SECURITIES PRIVATE LIMITED","BUY","20,581","774.51","-"
